SKU,Brand,Raw_Material,Quantity_Used
856,Frosty Delights,Emulsifiers,4.37
856,Frosty Delights,Flavoring,6.73
857,Creamy Bliss,Chocolate,2.42
857,Creamy Bliss,Cream,6.77
857,Creamy Bliss,Packaging,8.88
857,Creamy Bliss,Milk,9.44
857,Creamy Bliss,Fruit,6.79
858,Frosty Delights,Stabilizers,4.38
858,Frosty Delights,Vanilla Extract,9.8
858,Frosty Delights,Fruit,9.28
858,Frosty Delights,Flavoring,1.58
858,Frosty Delights,Chocolate,2.3
859,Velvet Freeze,Emulsifiers,1.33
859,Velvet Freeze,Vanilla Extract,7.26
859,Velvet Freeze,Fruit,3.23
860,Sunny Scoops,Chocolate,7.45
860,Sunny Scoops,Milk,8.85
860,Sunny Scoops,Packaging,7.3
860,Sunny Scoops,Sugar,9.69
860,Sunny Scoops,Fruit,8.67
861,Arctic Treats,Cream,3.33
861,Arctic Treats,Emulsifiers,9.65
861,Arctic Treats,Flavoring,5.55
861,Arctic Treats,Vanilla Extract,1.85
862,Creamy Bliss,Stabilizers,3.85
862,Creamy Bliss,Fruit,4.73
862,Creamy Bliss,Vanilla Extract,6.27
862,Creamy Bliss,Emulsifiers,8.06
862,Creamy Bliss,Chocolate,2.71
863,Sunny Scoops,Packaging,0.79
863,Sunny Scoops,Emulsifiers,0.97
863,Sunny Scoops,Vanilla Extract,3.73
863,Sunny Scoops,Fruit,7.7
864,Velvet Freeze,Emulsifiers,1.79
864,Velvet Freeze,Vanilla Extract,4.32
864,Velvet Freeze,Sugar,9.86
864,Velvet Freeze,Flavoring,7.33
864,Velvet Freeze,Packaging,4.55
865,Polar Joy,Sugar,6.93
865,Polar Joy,Stabilizers,3.9
865,Polar Joy,Flavoring,0.75
866,Creamy Bliss,Vanilla Extract,4.21
866,Creamy Bliss,Packaging,1.29
866,Creamy Bliss,Milk,7.67
867,Polar Joy,Flavoring,2.75
867,Polar Joy,Emulsifiers,3.37
867,Polar Joy,Sugar,7.38
867,Polar Joy,Cream,0.81
867,Polar Joy,Fruit,2.77
868,Arctic Treats,Sugar,2.22
868,Arctic Treats,Chocolate,1.11
868,Arctic Treats,Vanilla Extract,9.42
868,Arctic Treats,Stabilizers,1.22
869,Sunny Scoops,Emulsifiers,3.82
869,Sunny Scoops,Cream,8.89
869,Sunny Scoops,Packaging,6.16
869,Sunny Scoops,Chocolate,3.2
869,Sunny Scoops,Fruit,3.74
870,Frosty Delights,Sugar,7.22
870,Frosty Delights,Stabilizers,3.64
870,Frosty Delights,Milk,3.69
870,Frosty Delights,Flavoring,2.82
871,Creamy Bliss,Flavoring,1.13
871,Creamy Bliss,Emulsifiers,3.22
871,Creamy Bliss,Chocolate,0.61
872,Arctic Treats,Packaging,3.86
872,Arctic Treats,Stabilizers,8.2
872,Arctic Treats,Fruit,4.65
872,Arctic Treats,Cream,7.34
872,Arctic Treats,Milk,9.34
873,Velvet Freeze,Flavoring,3.08
873,Velvet Freeze,Emulsifiers,2.65
873,Velvet Freeze,Sugar,2.72
873,Velvet Freeze,Fruit,3.33
873,Velvet Freeze,Packaging,1.51
874,Polar Joy,Flavoring,4.4
874,Polar Joy,Vanilla Extract,1.99
874,Polar Joy,Fruit,1.14
875,Sunny Scoops,Flavoring,9.85
875,Sunny Scoops,Packaging,2.28
875,Sunny Scoops,Cream,8.36
875,Sunny Scoops,Emulsifiers,7.11
875,Sunny Scoops,Stabilizers,1.79
876,Frosty Delights,Sugar,7.94
876,Frosty Delights,Vanilla Extract,1.65
876,Frosty Delights,Packaging,9.76
876,Frosty Delights,Fruit,1.35
877,Creamy Bliss,Packaging,5.43
877,Creamy Bliss,Milk,4.48
877,Creamy Bliss,Sugar,4.58
877,Creamy Bliss,Fruit,6.56
877,Creamy Bliss,Vanilla Extract,8.93
878,Polar Joy,Cream,9.54
878,Polar Joy,Sugar,1.27
878,Polar Joy,Milk,3.42
878,Polar Joy,Chocolate,0.63
879,Frosty Delights,Packaging,9.02
879,Frosty Delights,Milk,2.2
879,Frosty Delights,Emulsifiers,6.87
880,Polar Joy,Chocolate,1.73
880,Polar Joy,Emulsifiers,7.47
880,Polar Joy,Stabilizers,1.61
880,Polar Joy,Fruit,9.03
880,Polar Joy,Vanilla Extract,8
881,Sunny Scoops,Cream,8.35
881,Sunny Scoops,Vanilla Extract,7.98
881,Sunny Scoops,Fruit,2.81
881,Sunny Scoops,Chocolate,5.41
881,Sunny Scoops,Emulsifiers,9.51
882,Frosty Delights,Cream,9.91
882,Frosty Delights,Sugar,5.93
882,Frosty Delights,Vanilla Extract,8.53
883,Frosty Delights,Cream,0.58
883,Frosty Delights,Packaging,1.02
883,Frosty Delights,Chocolate,8.77
883,Frosty Delights,Vanilla Extract,6.27
883,Frosty Delights,Flavoring,3.26
884,Velvet Freeze,Sugar,5.12
884,Velvet Freeze,Stabilizers,5.06
884,Velvet Freeze,Milk,3.83
884,Velvet Freeze,Emulsifiers,1.23
885,Sunny Scoops,Sugar,5.58
885,Sunny Scoops,Packaging,0.81
885,Sunny Scoops,Stabilizers,4.86
886,Creamy Bliss,Flavoring,3.31
886,Creamy Bliss,Fruit,4.79
886,Creamy Bliss,Chocolate,6.98
886,Creamy Bliss,Packaging,2.45
886,Creamy Bliss,Milk,9.04
887,Frosty Delights,Fruit,7.74
887,Frosty Delights,Sugar,8.19
887,Frosty Delights,Cream,3.49
887,Frosty Delights,Chocolate,3.04
887,Frosty Delights,Packaging,2.84
888,Polar Joy,Vanilla Extract,2.6
888,Polar Joy,Sugar,7.91
888,Polar Joy,Chocolate,1.88
888,Polar Joy,Packaging,5.64
888,Polar Joy,Milk,1.15
889,Polar Joy,Stabilizers,4.29
889,Polar Joy,Milk,9.74
889,Polar Joy,Cream,0.97
889,Polar Joy,Flavoring,3.86
890,Arctic Treats,Packaging,5.65
890,Arctic Treats,Emulsifiers,8.41
890,Arctic Treats,Stabilizers,5.9
890,Arctic Treats,Sugar,7.56
891,Creamy Bliss,Packaging,8.22
891,Creamy Bliss,Vanilla Extract,2.08
891,Creamy Bliss,Stabilizers,2.39
892,Frosty Delights,Vanilla Extract,3.61
892,Frosty Delights,Milk,7.6
892,Frosty Delights,Flavoring,3.21
893,Arctic Treats,Stabilizers,6.43
893,Arctic Treats,Cream,8.12
893,Arctic Treats,Sugar,6.89
893,Arctic Treats,Flavoring,6.15
894,Creamy Bliss,Chocolate,7.95
894,Creamy Bliss,Cream,3.88
894,Creamy Bliss,Packaging,5.81
894,Creamy Bliss,Emulsifiers,2.47
894,Creamy Bliss,Stabilizers,7.47
895,Creamy Bliss,Cream,8.55
895,Creamy Bliss,Packaging,3.75
895,Creamy Bliss,Milk,0.51
896,Arctic Treats,Sugar,6.16
896,Arctic Treats,Stabilizers,5.67
896,Arctic Treats,Packaging,3.3
897,Arctic Treats,Vanilla Extract,3.55
897,Arctic Treats,Sugar,8.13
897,Arctic Treats,Milk,1.16
897,Arctic Treats,Chocolate,8.5
897,Arctic Treats,Packaging,3.57
898,Arctic Treats,Chocolate,6.23
898,Arctic Treats,Stabilizers,5.65
898,Arctic Treats,Emulsifiers,7.53
899,Polar Joy,Cream,6.89
899,Polar Joy,Fruit,0.78
899,Polar Joy,Vanilla Extract,3.15
899,Polar Joy,Sugar,1.87
900,Sunny Scoops,Stabilizers,5.78
900,Sunny Scoops,Milk,5.76
900,Sunny Scoops,Packaging,8.56
900,Sunny Scoops,Vanilla Extract,7.18
900,Sunny Scoops,Sugar,0.91
901,Sunny Scoops,Cream,8.04
901,Sunny Scoops,Milk,8.92
901,Sunny Scoops,Vanilla Extract,8.88
902,Polar Joy,Sugar,9.74
902,Polar Joy,Fruit,5.74
902,Polar Joy,Emulsifiers,8.87
902,Polar Joy,Flavoring,9.28
903,Creamy Bliss,Milk,5.45
903,Creamy Bliss,Chocolate,9.14
903,Creamy Bliss,Flavoring,3.9
903,Creamy Bliss,Fruit,3.95
903,Creamy Bliss,Stabilizers,0.78
904,Arctic Treats,Milk,9.16
904,Arctic Treats,Sugar,5.15
904,Arctic Treats,Fruit,4.08
904,Arctic Treats,Emulsifiers,3.22
904,Arctic Treats,Packaging,4.82
905,Velvet Freeze,Chocolate,8.03
905,Velvet Freeze,Milk,8.86
905,Velvet Freeze,Packaging,7.97
905,Velvet Freeze,Stabilizers,7.9
905,Velvet Freeze,Fruit,6.64
906,Creamy Bliss,Emulsifiers,6.11
906,Creamy Bliss,Stabilizers,4.86
906,Creamy Bliss,Sugar,5.03
906,Creamy Bliss,Milk,1.68
906,Creamy Bliss,Cream,3.02
907,Creamy Bliss,Emulsifiers,5.64
907,Creamy Bliss,Flavoring,4.32
907,Creamy Bliss,Milk,9.89
907,Creamy Bliss,Cream,5.43
907,Creamy Bliss,Chocolate,1.49
908,Velvet Freeze,Sugar,5.91
908,Velvet Freeze,Packaging,4.76
908,Velvet Freeze,Emulsifiers,9.66
909,Velvet Freeze,Chocolate,8.71
909,Velvet Freeze,Emulsifiers,9.44
909,Velvet Freeze,Cream,3.97
909,Velvet Freeze,Flavoring,1.56
909,Velvet Freeze,Packaging,3.44
910,Frosty Delights,Packaging,4.47
910,Frosty Delights,Emulsifiers,8.63
910,Frosty Delights,Stabilizers,2.48
910,Frosty Delights,Chocolate,5.44
911,Velvet Freeze,Emulsifiers,5.27
911,Velvet Freeze,Stabilizers,0.92
911,Velvet Freeze,Cream,2.42
911,Velvet Freeze,Chocolate,8.24
911,Velvet Freeze,Vanilla Extract,8.63
912,Frosty Delights,Flavoring,2.02
912,Frosty Delights,Stabilizers,3.89
912,Frosty Delights,Cream,3.9
912,Frosty Delights,Packaging,3.52
912,Frosty Delights,Sugar,9.81
913,Polar Joy,Packaging,5.48
913,Polar Joy,Cream,1.09
913,Polar Joy,Vanilla Extract,1.9
913,Polar Joy,Flavoring,6.32
914,Frosty Delights,Vanilla Extract,9.66
914,Frosty Delights,Chocolate,7.81
914,Frosty Delights,Stabilizers,3.34
914,Frosty Delights,Packaging,0.86
914,Frosty Delights,Sugar,6.71
915,Polar Joy,Fruit,6.18
915,Polar Joy,Stabilizers,7.97
915,Polar Joy,Flavoring,1.58
916,Polar Joy,Fruit,9.27
916,Polar Joy,Stabilizers,3.1
916,Polar Joy,Emulsifiers,7.9
917,Velvet Freeze,Milk,9.83
917,Velvet Freeze,Flavoring,8.47
917,Velvet Freeze,Cream,6.2
917,Velvet Freeze,Vanilla Extract,6
917,Velvet Freeze,Emulsifiers,0.92
918,Sunny Scoops,Cream,2.43
918,Sunny Scoops,Stabilizers,3.6
918,Sunny Scoops,Vanilla Extract,7.79
918,Sunny Scoops,Milk,6.53
918,Sunny Scoops,Sugar,6.5
919,Polar Joy,Stabilizers,2.2
919,Polar Joy,Milk,9.66
919,Polar Joy,Emulsifiers,9.63
920,Velvet Freeze,Emulsifiers,2.58
920,Velvet Freeze,Flavoring,8.54
920,Velvet Freeze,Chocolate,9.03
921,Polar Joy,Emulsifiers,7.07
921,Polar Joy,Packaging,6.53
921,Polar Joy,Fruit,7.09
921,Polar Joy,Milk,0.57
922,Polar Joy,Packaging,6.45
922,Polar Joy,Vanilla Extract,8.28
922,Polar Joy,Stabilizers,5.42
922,Polar Joy,Sugar,1.1
923,Velvet Freeze,Vanilla Extract,0.9
923,Velvet Freeze,Chocolate,4.82
923,Velvet Freeze,Emulsifiers,8.71
923,Velvet Freeze,Milk,1.31
924,Arctic Treats,Cream,4.11
924,Arctic Treats,Milk,1.66
924,Arctic Treats,Chocolate,8.77
924,Arctic Treats,Fruit,4.21
925,Velvet Freeze,Packaging,9.94
925,Velvet Freeze,Vanilla Extract,9.17
925,Velvet Freeze,Milk,9.28
925,Velvet Freeze,Stabilizers,8.62
926,Velvet Freeze,Chocolate,0.89
926,Velvet Freeze,Cream,4.13
926,Velvet Freeze,Stabilizers,5.34
926,Velvet Freeze,Packaging,5.01
926,Velvet Freeze,Flavoring,7.56
927,Polar Joy,Fruit,6.22
927,Polar Joy,Emulsifiers,3.8
927,Polar Joy,Chocolate,3.19
927,Polar Joy,Sugar,5.76
928,Sunny Scoops,Packaging,3.17
928,Sunny Scoops,Vanilla Extract,1.21
928,Sunny Scoops,Cream,7.78
928,Sunny Scoops,Flavoring,9.57
928,Sunny Scoops,Sugar,4.09
929,Sunny Scoops,Vanilla Extract,8.41
929,Sunny Scoops,Cream,6.7
929,Sunny Scoops,Fruit,7.43
929,Sunny Scoops,Chocolate,8.25
930,Creamy Bliss,Flavoring,5.17
930,Creamy Bliss,Milk,1.63
930,Creamy Bliss,Chocolate,8.54
930,Creamy Bliss,Stabilizers,2.24
931,Arctic Treats,Chocolate,2.55
931,Arctic Treats,Emulsifiers,9.62
931,Arctic Treats,Cream,7.45
931,Arctic Treats,Vanilla Extract,6.36
932,Sunny Scoops,Stabilizers,9.21
932,Sunny Scoops,Packaging,8.37
932,Sunny Scoops,Sugar,8.88
933,Arctic Treats,Flavoring,9.46
933,Arctic Treats,Cream,7.21
933,Arctic Treats,Sugar,7.12
933,Arctic Treats,Emulsifiers,8.03
934,Sunny Scoops,Vanilla Extract,3.36
934,Sunny Scoops,Milk,3.5
934,Sunny Scoops,Chocolate,8.91
935,Polar Joy,Chocolate,9.26
935,Polar Joy,Flavoring,8.77
935,Polar Joy,Vanilla Extract,1.32
935,Polar Joy,Milk,5.96
935,Polar Joy,Stabilizers,7.39
936,Velvet Freeze,Fruit,8.62
936,Velvet Freeze,Stabilizers,2.58
936,Velvet Freeze,Flavoring,7.63
936,Velvet Freeze,Vanilla Extract,8.69
936,Velvet Freeze,Emulsifiers,7.84
937,Polar Joy,Flavoring,8.03
937,Polar Joy,Emulsifiers,4.09
937,Polar Joy,Chocolate,5.59
937,Polar Joy,Cream,6.45
938,Sunny Scoops,Stabilizers,1.98
938,Sunny Scoops,Packaging,8.88
938,Sunny Scoops,Sugar,9.7
939,Frosty Delights,Fruit,1.47
939,Frosty Delights,Vanilla Extract,6.3
939,Frosty Delights,Sugar,9.87
939,Frosty Delights,Milk,6.94
939,Frosty Delights,Cream,6.68
940,Velvet Freeze,Chocolate,7.48
940,Velvet Freeze,Stabilizers,2.47
940,Velvet Freeze,Fruit,5.94
940,Velvet Freeze,Flavoring,9.51
941,Sunny Scoops,Chocolate,7.35
941,Sunny Scoops,Vanilla Extract,1.42
941,Sunny Scoops,Emulsifiers,0.86
941,Sunny Scoops,Flavoring,5.71
941,Sunny Scoops,Fruit,8.54
942,Velvet Freeze,Stabilizers,7.44
942,Velvet Freeze,Chocolate,4.35
942,Velvet Freeze,Flavoring,3.53
943,Creamy Bliss,Emulsifiers,5.99
943,Creamy Bliss,Fruit,7.15
943,Creamy Bliss,Packaging,3.51
944,Sunny Scoops,Packaging,3.44
944,Sunny Scoops,Sugar,6.98
944,Sunny Scoops,Vanilla Extract,5.98
944,Sunny Scoops,Flavoring,6.66
944,Sunny Scoops,Milk,4.93
945,Creamy Bliss,Packaging,7.43
945,Creamy Bliss,Emulsifiers,1.97
945,Creamy Bliss,Sugar,6.77
945,Creamy Bliss,Fruit,9.62
946,Frosty Delights,Stabilizers,3.55
946,Frosty Delights,Cream,6.92
946,Frosty Delights,Emulsifiers,2.94
946,Frosty Delights,Packaging,4.35
947,Velvet Freeze,Cream,8.36
947,Velvet Freeze,Chocolate,6.32
947,Velvet Freeze,Fruit,3.29
947,Velvet Freeze,Milk,4.22
947,Velvet Freeze,Packaging,9.51
948,Arctic Treats,Cream,2.37
948,Arctic Treats,Fruit,0.56
948,Arctic Treats,Emulsifiers,2.33
948,Arctic Treats,Flavoring,2.48
948,Arctic Treats,Vanilla Extract,6.16
949,Sunny Scoops,Packaging,7.06
949,Sunny Scoops,Cream,7.69
949,Sunny Scoops,Milk,7.3
949,Sunny Scoops,Chocolate,8.78
950,Frosty Delights,Chocolate,2.82
950,Frosty Delights,Packaging,5.97
950,Frosty Delights,Flavoring,1.42
950,Frosty Delights,Stabilizers,1.93
951,Creamy Bliss,Chocolate,1.35
951,Creamy Bliss,Fruit,4.66
951,Creamy Bliss,Flavoring,5.74
951,Creamy Bliss,Packaging,1.62
951,Creamy Bliss,Vanilla Extract,5.06
952,Sunny Scoops,Packaging,0.86
952,Sunny Scoops,Sugar,5.41
952,Sunny Scoops,Fruit,0.9
952,Sunny Scoops,Emulsifiers,3.68
953,Frosty Delights,Sugar,9.35
953,Frosty Delights,Stabilizers,2.08
953,Frosty Delights,Flavoring,3.23
954,Frosty Delights,Cream,4.77
954,Frosty Delights,Stabilizers,4.39
954,Frosty Delights,Sugar,1.98
955,Creamy Bliss,Sugar,6.74
955,Creamy Bliss,Vanilla Extract,1.34
955,Creamy Bliss,Fruit,8.49
956,Arctic Treats,Stabilizers,9.01
956,Arctic Treats,Vanilla Extract,4.33
956,Arctic Treats,Sugar,3.3
956,Arctic Treats,Chocolate,2.36
956,Arctic Treats,Emulsifiers,3.84
957,Creamy Bliss,Flavoring,4.45
957,Creamy Bliss,Milk,9.53
957,Creamy Bliss,Emulsifiers,0.99
957,Creamy Bliss,Chocolate,2.21
958,Arctic Treats,Sugar,2.91
958,Arctic Treats,Vanilla Extract,8.41
958,Arctic Treats,Milk,7.11
959,Velvet Freeze,Flavoring,8.67
959,Velvet Freeze,Stabilizers,6.8
959,Velvet Freeze,Packaging,9.09
959,Velvet Freeze,Cream,5.33
960,Frosty Delights,Vanilla Extract,3.71
960,Frosty Delights,Flavoring,5.11
960,Frosty Delights,Milk,1.79
960,Frosty Delights,Fruit,5.37
960,Frosty Delights,Emulsifiers,7.01
961,Polar Joy,Emulsifiers,6.62
961,Polar Joy,Flavoring,5.36
961,Polar Joy,Stabilizers,1.47
962,Frosty Delights,Chocolate,9.98
962,Frosty Delights,Packaging,3.5
962,Frosty Delights,Milk,8
962,Frosty Delights,Stabilizers,1.65
963,Arctic Treats,Emulsifiers,3.75
963,Arctic Treats,Stabilizers,3.31
963,Arctic Treats,Flavoring,0.5
964,Frosty Delights,Cream,4.61
964,Frosty Delights,Packaging,6.54
964,Frosty Delights,Fruit,9.03
964,Frosty Delights,Stabilizers,4.41
965,Velvet Freeze,Emulsifiers,7.6
965,Velvet Freeze,Vanilla Extract,3.95
965,Velvet Freeze,Flavoring,5
965,Velvet Freeze,Stabilizers,8.92
965,Velvet Freeze,Fruit,3.62
966,Arctic Treats,Milk,9.13
966,Arctic Treats,Cream,9.48
966,Arctic Treats,Stabilizers,8.87
966,Arctic Treats,Fruit,1.91
967,Arctic Treats,Sugar,9.11
967,Arctic Treats,Chocolate,4.54
967,Arctic Treats,Packaging,1.67
968,Velvet Freeze,Stabilizers,7.05
968,Velvet Freeze,Vanilla Extract,8.25
968,Velvet Freeze,Flavoring,1.93
969,Velvet Freeze,Flavoring,8.44
969,Velvet Freeze,Milk,2.91
969,Velvet Freeze,Emulsifiers,8.68
969,Velvet Freeze,Packaging,5.76
969,Velvet Freeze,Fruit,4.26
970,Sunny Scoops,Vanilla Extract,0.73
970,Sunny Scoops,Chocolate,4.67
970,Sunny Scoops,Cream,0.79
971,Arctic Treats,Cream,7.26
971,Arctic Treats,Fruit,6.07
971,Arctic Treats,Flavoring,9.51
971,Arctic Treats,Sugar,2.76
972,Sunny Scoops,Fruit,5.49
972,Sunny Scoops,Vanilla Extract,2.59
972,Sunny Scoops,Emulsifiers,4.91
972,Sunny Scoops,Chocolate,7.94
972,Sunny Scoops,Packaging,4.53
973,Creamy Bliss,Cream,6.16
973,Creamy Bliss,Stabilizers,7.68
973,Creamy Bliss,Vanilla Extract,7.05
974,Polar Joy,Fruit,1.05
974,Polar Joy,Sugar,3.48
974,Polar Joy,Packaging,5.04
974,Polar Joy,Stabilizers,6.68
975,Creamy Bliss,Sugar,7.52
975,Creamy Bliss,Packaging,0.74
975,Creamy Bliss,Cream,7.99
976,Frosty Delights,Chocolate,5.24
976,Frosty Delights,Emulsifiers,5.85
976,Frosty Delights,Packaging,5.67
976,Frosty Delights,Vanilla Extract,8.56
977,Creamy Bliss,Sugar,8.11
977,Creamy Bliss,Fruit,6.94
977,Creamy Bliss,Stabilizers,9.06
977,Creamy Bliss,Cream,5.5
977,Creamy Bliss,Milk,3.24
978,Sunny Scoops,Fruit,4.73
978,Sunny Scoops,Packaging,1.75
978,Sunny Scoops,Sugar,9.37
978,Sunny Scoops,Stabilizers,8.31
979,Creamy Bliss,Milk,1.69
979,Creamy Bliss,Vanilla Extract,4.76
979,Creamy Bliss,Flavoring,2.11
980,Arctic Treats,Milk,5.02
980,Arctic Treats,Flavoring,8.03
980,Arctic Treats,Packaging,7.03
980,Arctic Treats,Cream,0.55
980,Arctic Treats,Fruit,6.28
981,Polar Joy,Milk,3.46
981,Polar Joy,Stabilizers,8.4
981,Polar Joy,Packaging,9.95
981,Polar Joy,Cream,5.25
981,Polar Joy,Emulsifiers,1.75
982,Polar Joy,Sugar,6.48
982,Polar Joy,Cream,9.99
982,Polar Joy,Fruit,2.77
983,Sunny Scoops,Fruit,5.65
983,Sunny Scoops,Flavoring,8.87
983,Sunny Scoops,Packaging,5.24
983,Sunny Scoops,Cream,7.8
983,Sunny Scoops,Vanilla Extract,4.39
984,Frosty Delights,Fruit,7.99
984,Frosty Delights,Cream,7.85
984,Frosty Delights,Chocolate,5.51
985,Polar Joy,Emulsifiers,1.65
985,Polar Joy,Vanilla Extract,0.88
985,Polar Joy,Flavoring,8.73
985,Polar Joy,Milk,6.76
986,Arctic Treats,Fruit,9.98
986,Arctic Treats,Emulsifiers,4.73
986,Arctic Treats,Vanilla Extract,8.23
986,Arctic Treats,Sugar,4.36
987,Velvet Freeze,Stabilizers,9.91
987,Velvet Freeze,Chocolate,0.9
987,Velvet Freeze,Vanilla Extract,3.59
987,Velvet Freeze,Sugar,6.93
987,Velvet Freeze,Fruit,8.39
988,Polar Joy,Fruit,4.69
988,Polar Joy,Cream,7.1
988,Polar Joy,Vanilla Extract,5.37
988,Polar Joy,Flavoring,1.52
989,Velvet Freeze,Chocolate,7.48
989,Velvet Freeze,Emulsifiers,8.94
989,Velvet Freeze,Vanilla Extract,8.85
989,Velvet Freeze,Packaging,5.76
989,Velvet Freeze,Cream,8.62
990,Velvet Freeze,Vanilla Extract,5.98
990,Velvet Freeze,Sugar,3.49
990,Velvet Freeze,Cream,9.24
991,Sunny Scoops,Flavoring,4.94
991,Sunny Scoops,Chocolate,5.05
991,Sunny Scoops,Stabilizers,8.26
992,Creamy Bliss,Emulsifiers,2.89
992,Creamy Bliss,Sugar,1.26
992,Creamy Bliss,Cream,8.27
993,Velvet Freeze,Cream,6.4
993,Velvet Freeze,Emulsifiers,5.64
993,Velvet Freeze,Flavoring,5.72
994,Polar Joy,Cream,0.7
994,Polar Joy,Stabilizers,6.39
994,Polar Joy,Chocolate,5.24
994,Polar Joy,Packaging,5.28
995,Creamy Bliss,Sugar,6.62
995,Creamy Bliss,Cream,3.99
995,Creamy Bliss,Vanilla Extract,0.85
995,Creamy Bliss,Emulsifiers,7.94
995,Creamy Bliss,Packaging,0.61
996,Arctic Treats,Flavoring,6.12
996,Arctic Treats,Milk,5.3
996,Arctic Treats,Fruit,2.47
996,Arctic Treats,Stabilizers,2.84
996,Arctic Treats,Packaging,9.55
997,Arctic Treats,Vanilla Extract,4.86
997,Arctic Treats,Fruit,7.17
997,Arctic Treats,Emulsifiers,1.53
998,Sunny Scoops,Fruit,1.43
998,Sunny Scoops,Cream,8.76
998,Sunny Scoops,Stabilizers,6
999,Polar Joy,Flavoring,0.51
999,Polar Joy,Stabilizers,8.18
999,Polar Joy,Chocolate,7.6
999,Polar Joy,Milk,9.59
1000,Creamy Bliss,Cream,6.79
1000,Creamy Bliss,Stabilizers,6.62
1000,Creamy Bliss,Vanilla Extract,4.74
